delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,completion_missing_flag,actual_duration_hours,temporal_anomaly_flag,promised_window_hours,service_type,priority_level,pickup_zone,dropoff_zone,order_value,delay_hours,is_late
DL00774,O01180,D049,V032,H02,2024-09-07 21:42:00,2024-09-08 11:19:33.834567,Delayed,26.83,1,0,4.21,12.3,0,13.6260651575,0,2,Passenger,High,Airport,Central,109.31,11.6260651575,1
DL00775,O00153,D109,V040,H05,2025-02-09 09:08:00,2025-02-10 21:51:56.051970,Delayed,3.69,0,1,2.36,14.94,0,36.732236658333335,0,24,Parcel,Low,North,Airport,33.01,12.732236658333335,1
DL00776,O00383,D036,V069,H02,2024-11-19 17:12:00,2024-11-19 15:56:11.367810,OnTime,15.59,0,0,4.41,14.25,0,-1.2635089416666667,1,4,Retail,Critical,West,East,109.08,0.0,0
DL00777,O00316,D064,V088,H05,2025-07-31 14:43:00,2025-07-31 20:19:26.952510,OnTime,13.91,0,0,3.58,13.71,0,5.607486808333333,0,6,Medical,Low,West,West,53.63,0.0,0
DL00778,O00965,D143,V005,H08,2024-09-28 17:43:00,2024-09-29 14:06:23.080609,Failed,18.34,3,0,2.96,12.7,0,20.38974461361111,0,6,Passenger,Low,East,North,76.97,14.38974461361111,1
DL00779,O01146,D127,V048,H08,2025-11-17 05:21:00,2025-11-17 11:08:16.099967,OnTime,6.04,1,0,4.27,15.07,0,5.7878055463888884,0,6,Business,High,South,East,61.63,0.0,0
DL00780,O01202,D155,V040,H01,2024-11-14 16:31:00,2024-11-14 23:40:12.695034,OnTime,12.72,0,0,3.64,15.59,0,7.153526398333334,0,6,Retail,Medium,East,North,65.73,1.1535263983333337,1
DL00781,O00871,D082,V092,H02,2025-12-24 06:28:00,2025-12-25 04:08:15.868710,Failed,11.59,0,0,4.6,17.88,0,21.671074641666664,0,6,Parcel,High,Riverside,North,46.35,15.671074641666664,1
DL00782,O00602,D019,V030,H07,2025-12-11 11:15:00,2025-12-12 05:39:43.350189,Delayed,16.3,0,0,3.47,13.54,0,18.412041719166666,0,6,Passenger,Medium,Central,Airport,127.09,12.412041719166666,1
DL00783,O00380,D099,V015,H07,2025-02-20 00:44:00,2025-02-20 20:49:44.816047,Failed,8.95,2,1,1.67,16.86,0,20.095782235277778,0,6,Passenger,Low,North,North,95.96,14.095782235277778,1
DL00784,O00073,D095,V039,H05,2025-03-31 05:10:00,2025-04-01 01:01:35.158033,Delayed,5.24,0,1,2.29,13.26,0,19.85976612027778,0,4,Passenger,High,Central,South,30.82,15.85976612027778,1
DL00785,O00726,D099,V031,H01,2024-02-05 00:29:00,2024-02-05 02:55:03.780804,OnTime,18.6,1,0,4.22,17.03,0,2.4343835566666665,0,4,Retail,Medium,Airport,Airport,59.57,0.0,0
DL00786,O00232,D083,V088,H06,2025-06-05 22:06:00,2025-06-06 00:04:10.671933,OnTime,15.42,0,0,5.0,14.69,0,1.9696310924999998,0,6,Retail,Medium,Riverside,Central,122.94,0.0,0
DL00787,O00102,D159,V071,H06,2024-05-22 00:18:00,2024-05-22 00:52:19.834138,OnTime,11.22,3,0,4.01,9.72,0,0.5721761494444445,0,2,Passenger,High,Central,North,146.42,0.0,0
DL00788,O00927,D108,V058,H05,2025-05-07 05:03:00,2025-05-08 00:15:39.140252,Failed,10.39,0,0,4.32,19.57,0,19.21087229222222,0,6,Medical,Medium,North,West,76.32,13.21087229222222,1
DL00789,O00536,D103,V031,H06,2025-11-03 11:23:00,2025-11-04 12:13:51.444514,Failed,15.28,3,1,3.03,11.56,0,24.84762347611111,0,12,Medical,Low,West,Central,204.12,12.84762347611111,1
DL00790,O00628,D170,V039,H08,2024-10-26 12:51:00,2024-10-27 03:56:55.676864,Delayed,12.25,0,1,3.68,5.21,0,15.098799128888889,0,12,Passenger,Medium,Riverside,North,52.85,3.0987991288888885,1
DL00791,O01047,D085,V116,H01,2025-11-10 17:11:00,2025-11-10 20:04:01.891025,OnTime,21.48,1,0,4.67,22.23,0,2.8838586180555557,0,4,Parcel,High,West,Riverside,32.59,0.0,0
DL00792,O00033,D106,V094,H08,2025-12-30 21:39:00,2025-12-31 14:37:51.118085,Failed,14.69,1,0,3.2,16.8,0,16.980866134722223,0,6,Retail,Low,North,East,36.7,10.980866134722223,1
DL00793,O00095,D119,V043,H03,2025-05-15 14:55:00,2025-05-16 13:44:08.347336,OnTime,17.36,2,0,4.7,14.29,0,22.81898537111111,0,24,Medical,Low,South,North,103.06,0.0,0
DL00794,O00265,D052,V079,H04,2024-05-19 02:54:00,2024-05-19 08:03:52.670590,Delayed,12.37,1,0,1.76,17.61,0,5.164630719444445,0,4,Parcel,Medium,Riverside,South,20.51,1.1646307194444452,1
DL00795,O00151,D068,V062,H05,2025-03-02 11:55:00,2025-03-02 16:00:58.681244,OnTime,2.99,0,0,4.03,9.67,0,4.099633678888889,0,4,Retail,Medium,West,East,179.57,0.09963367888888897,1
DL00796,O00860,D139,V098,H05,2024-04-26 22:58:00,2024-04-26 23:15:49.272884,OnTime,19.21,2,0,4.08,14.76,0,0.29702024555555556,0,2,Medical,Medium,East,South,292.33,0.0,0
DL00797,O00894,D138,V066,H01,2024-01-15 01:08:00,2024-01-15 04:42:43.941796,Delayed,11.19,1,0,3.85,5.56,0,3.578872721111111,0,2,Parcel,Low,East,Airport,114.94,1.5788727211111109,1
DL00798,O00850,D046,V073,H07,2024-07-31 22:19:00,2024-08-01 02:44:15.525375,OnTime,12.93,2,0,4.63,14.15,0,4.4209792708333335,0,6,Parcel,High,West,East,24.48,0.0,0
DL00799,O01233,D125,V103,H04,2024-04-25 19:34:00,,OnTime,11.72,1,0,4.41,9.63,1,,0,4,Retail,High,West,South,51.7,0.0,0
DL00800,O01147,D001,V008,H02,2024-04-20 00:58:00,2024-04-20 13:46:46.149267,Delayed,10.59,1,0,3.41,13.12,0,12.812819240833333,0,2,Retail,Low,South,South,149.49,10.812819240833333,1
DL00801,O00463,D151,V118,H07,2025-02-20 02:40:00,2025-02-20 04:53:27.043106,OnTime,12.81,0,0,3.78,18.21,0,2.2241786405555555,0,2,Medical,Low,East,Central,96.83,0.22417864055555548,1
DL00802,O00691,D092,V086,H08,2024-11-18 03:56:00,2024-11-18 14:22:24.207063,OnTime,11.27,0,0,3.79,9.97,0,10.4400575175,0,12,Retail,High,North,East,231.13,0.0,0
DL00803,O00368,D080,V093,H05,2024-12-05 00:47:00,2024-12-05 02:50:15.142329,OnTime,13.02,3,0,3.98,12.99,0,2.0542062025,0,4,Business,High,Central,North,89.38,0.0,0
DL00804,O00015,D052,V097,H03,2025-11-09 05:43:00,2025-11-09 09:20:46.099682,OnTime,9.3,1,0,3.94,9.13,0,3.629472133888889,0,6,Business,High,South,East,145.58,0.0,0
DL00805,O00215,D033,V057,H07,2024-01-07 12:44:00,2024-01-07 11:01:00.000000,OnTime,16.4,2,0,4.73,9.99,0,-1.7166666666666666,1,1,Business,Medium,West,West,84.03,0.0,0
DL00806,O00128,D117,V108,H07,2025-12-28 14:40:00,2025-12-30 04:18:53.684717,Delayed,40.11,2,1,2.68,24.27,0,37.64824575472222,0,24,Medical,Medium,Airport,Airport,136.66,13.648245754722218,1
DL00807,O00089,D103,V061,H05,2025-04-24 20:33:00,2025-04-25 04:18:13.985090,Failed,1.2,2,0,2.8,8.46,0,7.753884747222222,0,6,Medical,High,South,North,52.58,1.753884747222222,1
DL00808,O00993,D055,V009,H04,2025-06-07 23:43:00,2025-06-08 22:37:54.973798,OnTime,10.76,1,0,4.77,9.73,0,22.915270499444446,0,24,Passenger,High,East,North,51.85,0.0,0
DL00809,O01071,D043,V051,H05,2025-02-27 00:21:00,2025-02-27 16:48:45.890797,Delayed,13.21,1,1,4.41,16.54,0,16.46274744361111,0,12,Retail,Medium,South,East,97.8,4.462747443611111,1
DL00810,O00116,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.988970,OnTime,15.23,0,0,5.0,11.22,0,2.610274713888889,0,4,Passenger,Low,North,Airport,56.59,0.0,0
DL00811,O00404,D160,V082,H01,2025-10-17 23:22:00,2025-10-17 21:59:16.160742,OnTime,8.18,0,0,3.16,10.81,0,-1.3788442383333332,1,1,Passenger,Medium,South,Airport,213.39,0.0,0
DL00812,O01016,D073,V059,H02,2024-06-04 00:55:00,2024-06-04 05:47:54.997877,OnTime,23.74,4,0,5.0,11.75,0,4.8819438547222225,0,6,Retail,High,Airport,South,76.82,0.0,0
DL00813,O00869,D144,V045,H01,2024-02-26 07:08:00,2024-02-26 06:52:48.604826,OnTime,14.17,0,0,3.56,13.63,0,-0.2531653261111111,1,4,Parcel,Medium,Central,Riverside,59.8,0.0,0
DL00814,O00471,D123,V060,H04,2025-06-07 15:06:00,2025-06-07 20:22:06.341483,OnTime,8.94,0,0,3.81,12.08,0,5.268428189722222,0,6,Passenger,Medium,East,Airport,69.38,0.0,0
DL00815,O00771,D134,V119,H03,2025-07-27 23:16:00,2025-07-28 07:38:20.534602,Delayed,13.86,0,0,2.94,18.01,0,8.372370722777777,0,6,Passenger,High,East,West,32.94,2.3723707227777773,1
DL00816,O00857,D017,V047,H05,2025-05-20 21:07:00,2025-05-20 20:41:43.617855,OnTime,1.2,1,0,3.44,13.41,0,-0.4212172625,1,1,Retail,High,Central,West,140.14,0.0,0
DL00817,O00356,D097,V078,H01,2025-05-27 05:41:00,2025-05-27 07:33:29.622512,OnTime,10.07,0,0,3.25,17.74,0,1.8748951422222222,0,4,Medical,Medium,Riverside,Airport,64.6,0.0,0
DL00818,O01000,D035,V120,H07,2025-11-15 22:28:00,2025-11-16 03:01:40.812667,OnTime,35.25,1,0,5.0,23.18,0,4.561336851944444,0,6,Retail,Medium,Airport,West,59.9,0.0,0
DL00819,O00892,D142,V025,H03,2025-10-08 03:49:00,2025-10-08 10:54:14.928868,Delayed,32.56,2,0,3.2,17.18,0,7.087480241111111,0,2,Passenger,Medium,Airport,Airport,326.38,5.087480241111111,1
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,2024-12-14 01:45:53.860264,Delayed,30.97,2,0,3.07,21.48,0,8.114961184444445,0,2,Business,Medium,Airport,Central,79.83,6.114961184444445,1
DL00821,O00424,D074,V080,H07,2025-07-11 10:13:00,2025-07-11 21:18:17.587417,OnTime,1.9,4,0,3.85,9.03,0,11.088218726944445,0,12,Business,Medium,Riverside,West,43.18,0.0,0
DL00822,O00109,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.560868,OnTime,6.47,1,0,3.13,12.84,0,3.066266907777778,0,4,Medical,Medium,West,East,9.68,0.0,0
DL00823,O00655,D104,V114,H08,2025-11-01 16:20:00,2025-11-02 05:35:54.325407,Failed,9.55,1,0,1.91,8.94,0,13.265090390833333,0,4,Passenger,Low,South,East,52.51,9.265090390833333,1
DL00824,O00369,D036,V080,H02,2024-10-02 13:42:00,2024-10-03 02:44:49.779290,Failed,10.19,2,0,4.45,7.81,0,13.047160913888888,0,6,Business,Medium,Central,Riverside,70.75,7.047160913888888,1
DL00825,O01004,D147,V007,H05,2024-09-21 20:08:00,2024-09-22 02:23:36.861233,Failed,11.9,0,0,2.26,21.03,0,6.260239231388889,0,2,Retail,High,Central,Airport,98.19,4.260239231388889,1
DL00826,O01087,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,OnTime,24.56,1,0,3.83,14.2,0,3.13414583,0,1,Parcel,Low,Airport,West,116.34,2.13414583,1
DL00827,O00079,D065,V030,H01,2025-03-10 06:56:00,2025-03-10 07:06:19.807951,OnTime,16.9,2,0,4.87,11.29,0,0.17216887527777777,0,2,Parcel,Medium,West,Airport,48.85,0.0,0
DL00828,O00879,D119,V069,H07,2025-07-04 02:40:00,2025-07-04 03:08:31.719036,OnTime,8.27,0,0,4.79,14.23,0,0.47547751,0,4,Medical,Low,South,West,123.72,0.0,0
DL00829,O00426,D101,V008,H03,2024-09-28 15:10:00,2024-09-28 16:18:55.493540,OnTime,7.91,2,0,3.83,6.45,0,1.1487482055555556,0,2,Business,Low,Riverside,Riverside,82.0,0.0,0
DL00830,O01114,D164,V071,H01,2024-12-14 00:50:00,2024-12-13 23:09:00.000000,OnTime,11.1,2,0,4.33,10.17,0,-1.6833333333333333,1,1,Passenger,Medium,Riverside,East,94.52,0.0,0
DL00831,O00023,D133,V053,H08,2025-10-05 05:51:00,2025-10-06 04:17:27.447541,Failed,15.56,0,1,2.38,10.87,0,22.440957650277777,0,4,Passenger,Medium,North,North,122.25,18.440957650277777,1
DL00832,O01143,D083,V109,H06,2025-06-16 02:45:00,2025-06-16 13:02:41.765284,Failed,18.52,0,0,4.27,13.94,0,10.294934801111111,0,2,Retail,Low,Riverside,East,217.11,8.294934801111111,1
DL00833,O00712,D169,V106,H04,2025-05-26 11:52:00,2025-05-26 14:09:55.922884,OnTime,16.28,0,0,4.22,17.55,0,2.298867467777778,0,2,Passenger,High,North,West,105.64,0.29886746777777784,1
DL00834,O01165,D022,V099,H02,2025-12-13 07:00:00,2025-12-13 12:03:16.927322,OnTime,15.51,2,0,4.58,9.85,0,5.054702033888889,0,6,Passenger,Low,East,West,118.02,0.0,0
DL00835,O00188,D096,V005,H05,2025-09-09 04:34:00,2025-09-09 17:10:45.169556,Delayed,13.48,1,0,2.68,14.25,0,12.61254709888889,0,4,Passenger,Medium,Riverside,Central,138.45,8.61254709888889,1
DL00836,O00206,D095,V057,H01,2025-12-10 16:47:00,,Failed,6.64,1,0,2.74,9.53,1,,0,4,Parcel,Low,South,East,20.86,0.0,0
DL00837,O01092,D052,V074,H03,2025-12-10 15:10:00,2025-12-10 21:02:34.959459,OnTime,5.31,0,0,3.76,9.42,0,5.8763776275,0,6,Passenger,Low,North,East,97.48,0.0,0
DL00838,O00909,D117,V103,H03,2025-01-05 03:05:00,2025-01-06 10:48:03.226335,Failed,14.62,1,1,2.31,20.66,0,31.717562870833333,0,12,Business,High,North,East,117.13,19.717562870833333,1
DL00839,O00566,D078,V096,H03,2024-04-07 01:03:00,2024-04-07 13:40:24.565912,Failed,7.89,2,1,1.65,11.74,0,12.623490531111111,0,6,Parcel,Medium,Central,Central,97.68,6.623490531111111,1
DL00840,O01162,D102,V106,H04,2025-06-09 11:40:00,2025-06-09 11:15:00.000000,OnTime,7.84,0,0,4.18,13.23,0,-0.4166666666666667,1,2,Passenger,Medium,Riverside,East,89.31,0.0,0
DL00841,O00733,D006,V068,H02,2024-08-06 08:40:00,2024-08-06 11:32:19.398363,OnTime,15.77,1,0,3.39,11.44,0,2.8720551008333333,0,6,Passenger,Medium,Airport,West,161.44,0.0,0
DL00842,O00405,D102,V114,H07,2024-02-14 12:17:00,2024-02-14 16:30:15.173103,OnTime,5.55,1,0,3.88,8.89,0,4.220881417499999,0,6,Business,Critical,Central,Riverside,142.88,0.0,0
DL00843,O00804,D138,V012,H05,2024-03-13 10:34:00,2024-03-14 09:16:16.175948,OnTime,17.19,1,0,4.66,12.85,0,22.70449331888889,0,24,Parcel,Medium,Central,Riverside,278.77,0.0,0
DL00844,O00991,D168,V093,H03,2025-01-03 18:00:00,2025-01-03 17:49:34.887899,OnTime,10.66,1,0,4.63,20.41,0,-0.1736422502777778,1,4,Business,High,East,Central,61.06,0.0,0
DL00845,O01218,D162,V047,H05,2025-03-15 04:24:00,2025-03-15 06:23:14.327139,OnTime,32.79,2,0,4.64,13.5,0,1.9873130941666666,0,4,Retail,Medium,Airport,North,101.68,0.0,0
DL00846,O01118,D038,V004,H03,2024-02-26 19:54:00,2024-02-26 23:58:17.438286,OnTime,17.64,0,0,4.01,17.89,0,4.071510635,0,4,Passenger,High,West,West,65.93,0.0715106350000001,1
DL00847,O00134,D154,V035,H07,2024-12-22 18:38:00,2024-12-22 23:50:09.870311,OnTime,1.46,0,0,4.09,7.98,0,5.202741753055555,0,4,Parcel,Critical,South,West,23.34,1.2027417530555553,1
DL00848,O00633,D080,V091,H08,2024-02-12 13:23:00,2024-02-12 14:55:42.792793,OnTime,20.03,3,0,3.93,10.97,0,1.5452202202777776,0,2,Passenger,Low,Airport,Central,79.57,0.0,0
DL00849,O00169,D160,V016,H08,2025-12-03 14:32:00,2025-12-03 15:00:07.363494,OnTime,8.52,2,0,4.31,13.73,0,0.46871208166666667,0,4,Retail,Medium,East,North,84.09,0.0,0
DL00850,O00444,D060,V055,H05,2025-08-30 19:20:00,2025-08-30 22:59:39.779090,OnTime,4.26,4,0,4.32,8.71,0,3.661049747222222,0,4,Retail,Medium,West,Airport,23.99,0.0,0
DL00851,O01022,D141,V053,H04,2024-03-16 17:31:00,2024-03-17 21:55:48.709700,Delayed,2.38,0,0,3.21,3.58,0,28.413530472222224,0,24,Retail,Medium,East,South,43.98,4.413530472222224,1
DL00852,O00974,D013,V052,H03,2025-06-11 01:17:00,2025-06-11 03:21:30.595833,OnTime,15.52,1,0,4.65,18.68,0,2.0751655091666668,0,4,Retail,Medium,East,Riverside,74.02,0.0,0
DL00853,O00178,D073,V086,H01,2024-03-30 21:03:00,2024-03-31 00:39:18.302077,OnTime,12.77,3,0,4.19,15.35,0,3.6050839102777776,0,4,Medical,Low,East,South,55.9,0.0,0
DL00854,O00954,D099,V055,H04,2024-07-14 03:27:00,2024-07-14 08:39:46.310886,Delayed,7.05,0,1,3.2,11.41,0,5.212864135,0,4,Passenger,Critical,South,South,62.7,1.2128641350000002,1
DL00855,O00409,D154,V076,H08,2025-01-08 12:04:00,2025-01-09 09:15:54.067994,Delayed,7.29,0,0,3.36,13.69,0,21.198352220555556,0,6,Passenger,Medium,South,North,38.48,15.198352220555556,1
DL00856,O00223,D087,V083,H03,2025-08-10 18:09:00,2025-08-10 20:02:42.287729,OnTime,4.19,3,0,3.82,7.91,0,1.895079924722222,0,4,Retail,High,Central,Airport,178.85,0.0,0
DL00857,O00292,D050,V045,H05,2025-10-29 18:17:00,2025-10-30 10:11:21.327276,Delayed,11.07,2,0,2.72,10.06,0,15.905924243333335,0,12,Parcel,Medium,Central,West,59.59,3.9059242433333345,1
DL00858,O01075,D099,V007,H08,2024-06-26 10:08:00,2024-06-26 09:44:24.109661,OnTime,9.72,1,0,4.34,16.21,0,-0.39330287194444447,1,2,Passenger,High,East,Airport,181.2,0.0,0
DL00859,O00512,D164,V052,H05,2024-09-21 11:04:00,2024-09-21 23:34:35.779917,Delayed,24.2,0,1,5.0,13.25,0,12.509938865833334,0,4,Parcel,Critical,North,Central,10.74,8.509938865833334,1
DL00860,O00280,D026,V027,H07,2025-09-21 00:35:00,2025-09-21 13:59:07.662772,OnTime,10.9,0,0,4.76,14.97,0,13.402128547777778,0,12,Passenger,Critical,East,Airport,151.49,1.402128547777778,1
DL00861,O00381,D056,V094,H05,2024-11-29 00:04:00,2024-11-29 21:39:14.831680,OnTime,18.99,0,0,4.91,16.77,0,21.587453244444447,0,24,Parcel,Low,East,West,67.67,0.0,0
DL00862,O00031,D165,V037,H01,2024-10-25 04:57:00,2024-10-26 09:32:20.877141,Failed,8.4,1,0,1.41,9.28,0,28.589132539166666,0,24,Passenger,Medium,East,Airport,55.14,4.589132539166666,1
DL00863,O00597,D044,V030,H01,2025-01-09 13:40:00,2025-01-09 20:09:19.733033,OnTime,16.47,2,0,3.51,14.48,0,6.488814731388889,0,6,Parcel,High,North,North,169.18,0.48881473138888865,1
DL00864,O00818,D135,V076,H06,2025-10-27 16:02:00,2025-10-27 17:01:23.863641,OnTime,11.68,0,0,3.14,18.27,0,0.9899621224999999,0,1,Business,Medium,Riverside,North,82.82,0.0,0
DL00865,O00338,D148,V042,H01,2024-12-26 06:10:00,2024-12-26 11:25:57.005387,OnTime,7.72,0,0,3.6,16.7,0,5.265834829722222,0,6,Passenger,Medium,Riverside,Riverside,38.31,0.0,0
DL00866,O00969,D096,V041,H02,2024-10-14 22:32:00,2024-10-14 23:02:29.771193,OnTime,5.1,0,0,5.0,15.22,0,0.5082697758333333,0,2,Parcel,High,North,Riverside,36.75,0.0,0
DL00867,O01117,D089,V079,H02,2025-06-20 01:47:00,2025-06-20 03:09:47.164152,OnTime,23.28,4,0,3.45,11.6,0,1.37976782,0,6,Parcel,High,Airport,East,59.12,0.0,0
DL00868,O00452,D104,V100,H04,2025-11-27 11:55:00,2025-11-28 00:09:06.530401,Failed,6.57,1,0,3.69,18.09,0,12.235147333611112,0,2,Passenger,Medium,Central,Central,56.63,10.235147333611112,1
DL00869,O00038,D118,V119,H05,2025-10-06 20:46:00,2025-10-06 21:44:16.662558,OnTime,9.15,2,0,5.0,10.32,0,0.971295155,0,2,Retail,Medium,Riverside,East,168.48,0.0,0
DL00870,O00650,D078,V110,H03,2025-09-30 12:39:00,2025-09-30 14:21:55.742656,OnTime,24.94,2,0,3.8,14.11,0,1.7154840711111112,0,6,Parcel,Low,Riverside,Airport,39.65,0.0,0
DL00871,O00715,D037,V047,H01,2025-06-17 16:20:00,2025-06-17 21:03:48.121999,OnTime,9.43,0,0,4.03,16.6,0,4.730033888611111,0,6,Medical,Critical,Riverside,North,125.92,0.0,0
DL00872,O00144,D120,V001,H03,2025-11-03 22:12:00,2025-11-04 05:41:26.643035,Delayed,15.53,1,0,3.54,11.71,0,7.490734176388889,0,4,Business,High,Riverside,Central,288.86,3.490734176388889,1
DL00873,O00401,D049,V107,H07,2024-06-22 12:48:00,2024-06-23 10:19:08.707674,OnTime,10.68,0,0,3.77,10.34,0,21.519085465,0,24,Medical,Low,East,Airport,28.61,0.0,0
DL00874,O01012,D006,V088,H02,2025-03-08 05:38:00,2025-03-08 16:05:25.585889,Delayed,10.15,0,1,2.81,12.54,0,10.45710719138889,0,1,Retail,Critical,Riverside,Central,99.1,9.45710719138889,1
DL00875,O00189,D018,V052,H06,2025-11-22 08:49:00,2025-11-22 15:14:04.034420,OnTime,11.7,0,0,4.44,11.84,0,6.417787338888889,0,4,Parcel,Low,North,North,14.46,2.417787338888889,1
DL00876,O00609,D161,V035,H04,2024-09-15 07:47:00,2024-09-15 19:49:21.706357,OnTime,5.01,0,0,4.72,14.22,0,12.039362876944445,0,12,Parcel,Low,East,East,71.86,0.039362876944444736,1
DL00877,O01193,D061,V087,H04,2025-04-18 00:35:00,2025-04-18 07:54:09.214237,OnTime,4.93,0,0,4.08,10.71,0,7.319226176944444,0,6,Medical,Medium,East,Central,11.71,1.3192261769444444,1
DL00878,O00629,D164,V016,H06,2024-10-04 07:36:00,2024-10-04 09:57:13.852551,OnTime,5.77,0,0,4.7,10.43,0,2.353847930833333,0,6,Retail,Low,Riverside,South,55.3,0.0,0
DL00879,O00139,D033,V013,H02,2025-09-15 19:42:00,2025-09-16 03:58:23.662269,Delayed,9.42,1,1,3.94,10.97,0,8.273239519166667,0,2,Retail,High,West,Airport,4.22,6.273239519166667,1
DL00880,O00273,D047,V098,H04,2025-02-28 02:41:00,2025-03-01 01:58:54.611942,OnTime,7.39,0,0,4.49,9.91,0,23.298503317222224,0,24,Retail,Medium,Central,West,16.14,0.0,0
DL00881,O00632,D127,V032,H01,2024-08-09 22:03:00,2024-08-10 04:52:23.207494,Delayed,12.77,5,1,3.32,11.86,0,6.823113192777777,0,1,Passenger,High,Central,Central,33.21,5.823113192777777,1
DL00882,O01151,D039,V036,H03,2024-06-26 13:58:00,2024-06-27 02:26:43.512371,OnTime,3.86,0,0,4.76,7.4,0,12.478753436388889,0,12,Retail,Medium,South,North,94.09,0.4787534363888888,1
DL00883,O00917,D101,V077,H02,2024-04-07 15:38:00,2024-04-08 07:05:34.617010,Delayed,11.42,0,1,2.31,14.58,0,15.459615836111112,0,6,Retail,Low,Central,Central,30.8,9.459615836111112,1
DL00884,O00407,D056,V105,H01,2025-02-23 07:26:00,2025-02-23 18:31:02.305838,OnTime,12.58,1,0,4.81,14.99,0,11.08397384388889,0,12,Medical,High,West,Central,189.02,0.0,0
DL00885,O00675,D126,V073,H06,2024-02-19 20:14:00,2024-02-20 19:38:10.153872,OnTime,15.92,0,0,4.37,16.87,0,23.40282052,0,24,Business,Low,Riverside,North,47.44,0.0,0
DL00886,O00968,D050,V094,H02,2024-11-21 05:45:00,2024-11-21 17:49:42.646868,Delayed,1.2,2,0,3.45,10.2,0,12.07851301888889,0,12,Business,Medium,South,Central,76.41,0.07851301888888962,1
DL00887,O00577,D155,V097,H02,2025-06-09 23:14:00,2025-06-10 01:19:26.467155,OnTime,29.9,0,0,4.18,18.94,0,2.0906853208333334,0,2,Parcel,High,Airport,East,16.62,0.09068532083333336,1
DL00888,O01129,D055,V027,H07,2025-03-23 16:39:00,2025-03-24 16:16:34.620357,Failed,11.78,2,0,3.61,7.64,0,23.626283432500003,0,6,Medical,Low,North,Airport,139.29,17.626283432500003,1
DL00889,O01172,D105,V002,H08,2024-09-17 20:42:00,2024-09-18 08:31:55.588869,Failed,7.09,0,1,4.37,11.81,0,11.832108019166666,0,4,Medical,Medium,North,Riverside,111.98,7.832108019166666,1
DL00890,O00384,D103,V020,H03,2024-01-01 16:28:00,2024-01-02 02:33:42.522654,Delayed,9.61,0,0,3.51,9.44,0,10.095145181666666,0,4,Medical,Low,Central,Central,12.58,6.095145181666666,1
DL00891,O00963,D013,V077,H07,2025-06-06 13:03:00,2025-06-07 11:56:40.215906,OnTime,9.94,0,0,4.61,14.44,0,22.894504418333334,0,24,Medical,Medium,North,East,30.53,0.0,0
DL00892,O00392,D163,V115,H07,2025-11-24 12:15:00,2025-11-24 14:18:34.201194,OnTime,9.31,1,0,4.42,14.7,0,2.059500331666667,0,6,Retail,Medium,East,Riverside,73.04,0.0,0
DL00893,O00981,D062,V023,H05,2025-01-11 23:09:00,2025-01-13 08:12:13.529331,Delayed,25.18,1,0,4.52,10.11,0,33.0537581475,0,24,Medical,High,Airport,Riverside,107.45,9.053758147499998,1
DL00894,O00724,D094,V120,H06,2025-11-18 10:15:00,2025-11-18 22:57:13.153771,Delayed,25.57,0,0,2.58,20.64,0,12.703653825277778,0,4,Passenger,Low,Airport,North,98.05,8.703653825277778,1
DL00895,O01157,D068,V023,H07,2024-07-08 22:06:00,2024-07-08 20:56:21.355704,OnTime,17.68,1,0,4.43,9.26,0,-1.1607345266666669,1,1,Parcel,High,Riverside,East,123.37,0.0,0
DL00896,O00177,D042,V023,H06,2025-12-25 05:07:00,2025-12-25 09:26:55.150084,OnTime,11.26,1,0,4.39,12.49,0,4.331986134444445,0,6,Passenger,Low,North,West,109.36,0.0,0
DL00897,O00672,D084,V043,H07,2025-01-04 00:01:00,2025-01-04 23:54:43.323541,OnTime,33.64,2,0,4.06,29.43,0,23.89536765027778,0,24,Retail,High,Airport,Riverside,20.28,0.0,0
DL00898,O00283,D088,V047,H07,2024-05-26 17:54:00,2024-05-27 03:34:21.672952,Delayed,10.44,3,0,3.85,17.21,0,9.67268693111111,0,6,Business,Medium,North,West,177.07,3.6726869311111106,1
DL00899,O00549,D129,V040,H08,2025-08-14 11:47:00,2025-08-14 19:36:01.656848,OnTime,5.78,2,0,3.72,9.14,0,7.817126902222222,0,6,Business,Medium,East,West,86.89,1.8171269022222223,1
DL00900,O00199,D039,V053,H07,2024-10-02 14:11:00,2024-10-03 02:06:29.294093,OnTime,12.4,0,0,5.0,8.44,0,11.92480391472222,0,12,Retail,High,North,North,62.65,0.0,0
DL00901,O00730,D099,V067,H05,2025-09-19 11:31:00,2025-09-19 09:28:50.058935,OnTime,13.94,1,0,3.7,13.05,0,-2.0360947402777776,1,1,Retail,High,East,East,112.07,0.0,0
DL00902,O00018,D015,V047,H06,2024-03-08 23:03:00,2024-03-09 02:59:39.833152,OnTime,17.27,0,0,5.0,12.37,0,3.9443980977777775,0,6,Passenger,High,North,Riverside,121.11,0.0,0
